% Model,case3_base_model_com_solved_Q_1.2.mph
% Version,COMSOL 6.0.0.405
% Date,"Nov 22 2023, 17:13"
% Table,Probe Table - Tout - 
% Time (h),"T_out - 15 m - left (K), Probe_T_out - HE - 15m","T_out - 15 m - left (K), Probe_T_out - HE - 30m","T_out - 15 m - left (K), Probe_T_out - HE - 45m"
25775,280.43916513109326,279.42302569748426,277.0314222238969
25776,280.7064935380922,279.691040464553,277.30389404825354
25777,280.9837674329447,279.9683793806266,277.5854248065724
25778,281.27089912080925,280.2553095359873,277.87647964774
25779,281.51687433445363,280.50103504411265,278.12622755250214
25780,281.65120100197635,280.635262713569,278.2642966456616
25781,281.69981670551385,280.6842024991562,278.31707677660404
25782,281.69692265115725,280.68202668025697,278.3187654996557
25783,281.61279245213154,280.5988765978345,278.23937276284175
25784,281.4478763698875,280.4352964609216,278.0794884596144
25785,281.30854223178557,280.2976958856163,277.945761031553
25786,281.1675157877676,280.15846115168495,277.8103446232115
25787,281.04857410777004,280.0413706923529,277.69706829126505
25788,280.94589867040105,279.9405504598619,277.60003704772765
25789,280.8353696057563,279.8318806788655,277.49507420258095
25790,280.70687440921813,279.7053041746419,277.37213742133366
25791,280.53706835985145,279.53752067146746,277.20790317630974
25792,280.39259707849766,279.39521724927744,277.069246737821
25793,280.27289942257124,279.2776677379126,276.9553634707097
25794,280.1667309350831,279.1735614657838,276.8549018038489
25795,280.05003450197296,279.05877699395245,276.7436711227172
25796,279.9629850652236,278.9736109479165,276.6621527691841
25797,279.9043471557243,278.9166223143919,276.60881095831604
25798,279.85028494006184,278.86402574686025,276.5598232005075
25799,279.9086377921687,278.9236822277166,276.62331860310144
25800,280.1312512845716,279.1471980038679,276.8508781686253
25801,280.5258349147395,279.54205342413877,277.2498669213272
25802,280.91958677600655,279.93541341054413,277.64703197445664
25803,281.2358181399785,280.2510596841679,277.96623823122803
25804,281.46967752060806,280.48441307783776,278.20302797631115
25805,281.5911953972691,280.6061245152921,278.32822207093903
25806,281.57251736190636,280.58802921601585,278.31341574364524
25807,281.4208880120929,280.43757151943583,278.1661626306486
25808,281.25153544992264,280.2700073041276,278.0019653763536
25809,281.094915345174,280.11551290837724,277.85090167041756
25810,280.9516044973145,279.97435838161437,277.7131403513907
25811,280.8319890153472,279.8569046607268,277.5990621071152
25812,280.698975946448,279.7260283291282,277.47148406678656
25813,280.5429616117562,279.5721955636737,277.32089744466185
25814,280.3830537404338,279.4145618181156,277.1665342912307
25815,280.2496880189899,279.28351362122993,277.038831630115
25816,280.2009899318346,279.237163404251,276.9960326182351
25817,280.10675234157645,279.1448251811022,276.9069115313129
25818,279.9968724859464,279.03686405670317,276.80221907978193
25819,279.98471242263383,279.02661592650594,276.79550684113445
25820,279.9556297343036,278.99910931663567,276.77136537215387
25821,279.9083296022175,278.95323176125083,276.72879809785087
25822,279.8550224024464,278.9012929953381,276.680175999323
25823,279.9699778277451,279.0175155622042,276.800090163565
25824,280.26487195120046,279.31313410681565,277.0995482174012
25825,280.5846466343168,279.6329000449897,277.42286771413507
25826,280.8873888782,279.93524250520625,277.7285905216986
25827,281.0725543863742,280.12005852504234,277.91657258334516
25828,281.1738896973363,280.22138868225466,278.0210544563996
25829,281.2076919748743,280.25559896075475,278.05842466628343
25830,281.2449485110844,280.2936199189822,278.0997122225944
25831,281.19219198465004,280.24181278498787,278.0509815527724
25832,281.1361018788533,280.18698200008384,277.9993019709828
25833,281.1092867201781,280.16163824115864,277.9772118675229
25834,281.09154606145853,280.1453607803906,277.96411708250184
25835,281.087771915553,280.1430274483736,277.96491799776425
25836,281.0450225499554,280.101793620337,277.92670105462804
25837,281.0188144788127,280.07725874128664,277.90526939815396
25838,280.94767932081595,280.0078681235951,277.83889457647206
25839,280.8923899876379,279.9544634345439,277.7886055003094
25840,280.82460150781003,279.888588740981,277.72582339046346
25841,280.73232479865044,279.7982292005469,277.6385392776494
25842,280.6197375141723,279.68758439229265,277.530983018959
25843,280.5553918226931,279.6251722334571,277.47180772341324
25844,280.4674842827362,279.53901649766243,277.3887897094308
25845,280.37341021460503,279.44660429375506,277.299502044175
25846,280.28192990197465,279.35674916061674,277.2128064337772
25847,280.3305237140126,279.40681036343517,277.2663054996136
25848,280.50794931253836,279.58521898050265,277.4482129551108
25849,280.71416085324313,279.79184396007804,277.65814662571364
25850,280.8954135795878,279.9732236163835,277.842678411822
25851,280.9945047484164,280.07246650252824,277.9449280959979
25852,281.0744648455656,280.1528447814333,278.0283888106798
25853,281.1178598367789,280.19687023248594,278.07546959530333
25854,281.0981454141839,280.1779933898568,278.05955408952815
25855,281.0935413423369,280.1744875744201,278.0591046028774
25856,281.02316780848724,280.1053400856326,277.9928624740786
25857,280.95393563350257,280.0375765164593,277.9280596294478
25858,280.87930726894155,279.96452023320455,277.8579474415429
25859,280.7878570175072,279.8747292150095,277.771059660835
25860,280.65262195846884,279.7412619675813,277.6404218457161
25861,280.5709600002792,279.66156820534604,277.5637551570945
25862,280.4669594843211,279.5594325800084,277.46450637991353
25863,280.3459997396381,279.44030429471275,277.34821710875764
25864,280.2126662112377,279.30892149028494,277.219727728962
25865,280.09654788526404,279.19487252767624,277.10868933106906
25866,280.0080748569097,279.10837220930625,277.0252311158217
25867,279.9088556746616,279.0108916284056,276.93069431219124
25868,279.84700540835667,278.9506313102576,276.8734781985176
25869,279.78685953395546,278.89189056386437,276.8177437916932
25870,279.7376159962665,278.84389952426346,276.7727539683139
25871,279.84031296727,278.9478648159656,276.88009420726377
25872,280.0569505102192,279.1652186157613,277.10078388385955
25873,280.31761711378414,279.4258038225801,277.36443593033374
25874,280.5543573498904,279.6620312569063,277.60354554130316
25875,280.72099888415573,279.8283689109536,277.77276471146314
25876,280.8178142609259,279.9251544429043,277.87238246813575
25877,280.86447579421235,279.9721369159927,277.9221927945174
25878,280.8502466336858,279.9585082903137,277.91132366392833
25879,280.79169334194523,279.9008209384491,277.85636513349255
25880,280.7314275339952,279.8416795783022,277.8000025429564
25881,280.68399139748817,279.7955117258229,277.75662789620895
25882,280.67052644820257,279.7833264918475,277.7472554203398
25883,280.70259336790446,279.81661777243534,277.7833724674191
25884,280.77013024800704,279.8852667595263,277.8548228853561
25885,280.7158568801699,279.83189587875916,277.8038698054034
25886,280.6434686876234,279.7608157664632,277.7353895905509
25887,280.5767327617089,279.69577557912277,277.6730893645989
25888,280.51900758996356,279.6397189681633,277.61974300648814
25889,280.46300181341314,279.58529892157117,277.56799195261806
25890,280.3856635390921,279.50947822913076,277.49476993642867
25891,280.2506739420294,279.3760006382671,277.3637923457305
25892,280.1424433327968,279.269517543934,277.2600132586028
25893,280.0614390718007,279.19024722784326,277.1834884835113
25894,280.0157504060155,279.1459481155579,277.14185861190373
25895,280.09950107873453,279.23084886875637,277.22961960469195
25896,280.2321934572816,279.3642611501353,277.36580448418295
25897,280.36114033517634,279.49361831365303,277.49779983983206
25898,280.4628376440249,279.5956567310554,277.6023994705984
25899,280.4880713914726,279.621346349432,277.630537099945
25900,280.4985761504492,279.63258652455323,277.64429535971954
25901,280.5016721953346,279.636602441889,277.650857681235
25902,280.4662388907453,279.602180441643,277.61887760848134
25903,280.3173421567569,279.45441421634735,277.4733167463665
25904,280.1907438943063,279.3295320703746,277.35093913936026
25905,280.0926602225103,279.2333602553441,277.2573262417489
25906,280.0102886920851,279.1527503100036,277.1792305029636
25907,279.918968026401,279.06314047897706,277.09211282718223
25908,279.8137530655359,278.9596492495469,276.9911208150412
25909,279.69879896821647,278.8464568328771,276.88045013750536
25910,279.6071993115502,278.75671360527036,276.79335164094925
25911,279.53044092811,278.681769883519,276.7210851107034
25912,279.4720525841689,278.6250933860694,276.6671154492949
25913,279.4292975490767,278.5839470465983,276.62872200027607
25914,279.414985227089,278.5710783478683,276.6186865851125
25915,279.3844738859227,278.5418365836786,276.5922397560722
25916,279.3461496674917,278.5046746615981,276.5578869015427
25917,279.33198322459845,278.49157009566636,276.547666116063
25918,279.30064464211125,278.461124121507,276.520045045348
25919,279.3420481790096,278.50329357770516,276.56518841425327
25920,279.40541108994074,278.5672048450508,276.63204056955243
25921,279.4817829701928,278.6438370436891,276.7115421128136
25922,279.541409692515,278.70354806467344,276.77404940355507
25923,279.6254755446779,278.7877182882938,276.8610754758355
25924,279.69924996293287,278.86159883507975,276.93775367134356
25925,279.7522314379169,278.9147615535824,276.99365591829877
25926,279.7487808442984,278.91165876745106,276.9931922690611
25927,279.59049249525236,278.7540382657615,276.83797247706553
25928,279.46860867674155,278.63337930138056,276.7199776239342
25929,279.374135736706,278.5403567010797,276.6296647831426
25930,279.29237927308543,278.46003325257686,276.55199663788954
25931,279.2158567842476,278.3849616073421,276.47956628478056
25932,279.1643704194113,278.33495644958265,276.4322466769912
25933,279.14170077100874,278.3137444908949,276.413766315615
25934,279.1294748605818,278.30293221444936,276.40569018643123
25935,279.120834701133,278.29565596856594,276.40115435738505
25936,279.08534955972425,278.2615228298513,276.3697574023996
25937,279.06229072124484,278.2398492107059,276.3509200643421
25938,279.08516247533015,278.26403764208953,276.3780635314286
25939,278.9980029810452,278.1779376681833,276.29460298258266
25940,279.01669571718867,278.19800500868286,276.31778424477693
25941,279.06653519831946,278.249013258718,276.37188712095247
25942,279.1232974147573,278.3064632128177,276.43225556274473
25943,279.1868900685831,278.37051095494905,276.4992243532549
25944,279.2923434246729,278.47634705271423,276.6080765967233
25945,279.4303203316356,278.61454039376764,276.7492894720344
25946,279.54429286121416,278.7285588768946,276.8662069758671
25947,279.67091627984036,278.8552086317655,276.995776692859
25948,279.66341292734,278.84776352595287,276.9909824296034
25949,279.7442688016308,278.92899051407954,277.0751655434866
25950,279.7602635094174,278.94535078440276,277.0942839776237
25951,279.70355877282583,278.8891642958393,277.04073730876166
25952,279.6213382725449,278.80770148440934,276.9619438661925
25953,279.527180494845,278.7146050378238,276.8715497209685
25954,279.45042577346305,278.6390281422535,276.798692607092
25955,279.4256283662281,278.61540662037413,276.77783301415553
25956,279.3490225362971,278.53988722105794,276.70488274672346
25957,279.3257681628535,278.517806817587,276.6854992680796
25958,279.2851518092421,278.4783281388346,276.64863563115443
25959,279.2443724006591,278.4387138652931,276.61163590794337
25960,279.2441095168261,278.4396424375689,276.6152623301148
25961,279.1950193526389,278.39168606297983,276.56986970012457
25962,279.1197724235461,278.3176202846618,276.4983464293386
25963,279.0729588832109,278.27217444321406,276.4555978363201
25964,279.0520703614611,278.25259241573815,276.4387363556582
25965,279.05043948288136,278.25213718346913,276.44098953948503
25966,279.04013479796544,278.2429025439352,276.4344139307635
25967,279.13831862560096,278.3421051071403,276.5364841274889
25968,279.28838246361516,278.49291165774594,276.690124481445
25969,279.38439209621265,278.58943902520684,276.7892785814168
25970,279.5077942757273,278.7134181725396,276.9159838919302
25971,279.630068600267,278.83628392685563,277.0415758554204
25972,279.7022407239673,278.9090758453431,277.1170078297278
25973,279.73677215112383,278.94438062811616,277.154958867942
25974,279.73512070550265,278.94368469506264,277.1569293965401
25975,279.59364065910637,278.8033637085549,277.01910576819733
25976,279.4271466989859,278.6384345822751,276.85683224266694
25977,279.22743962908754,278.4405332944328,276.6616315385026
25978,279.1028811314221,278.3178882574688,276.54188901318673
25979,279.0073188031039,278.2240757336057,276.4509647882012
25980,278.9519060242426,278.17023615717966,276.4000402805293
25981,278.8869795038123,278.1067169868193,276.3393841431617
25982,278.8013914484511,278.02253240087134,276.25806444592234
25983,278.7277209985298,277.95030338714326,276.18878676723943
25984,278.6902926646007,277.91428308042134,276.1558117496935
